m_id,m_title,m_year,m_maturity,m_runtime,m_genre,m_synopsis,m_lead_cast,m_genres,m_mood,m_audio,m_subtitles,m_cast
80198505,Aggretsuko,2018.0,U/A 13+ ,5 Seasons,Anime,"Frustrated with her thankless office job, Retsuko the red panda copes with her daily struggles by belting out death metal karaoke after work.","Kaolip,Komegumi Koiwasaki,Maki Tsuruta",['Anime Series'],"['Deadpan,', 'Offbeat']",[],[],"['Kaolip', 'Komegumi Koiwasaki', 'Maki Tsuruta', 'Sohta Arai', 'Rina Inoue', 'Shingo Kato', 'Yuki Takahashi', 'Chiharu Sasa', 'Yuki Kaji', 'SAYUMI', 'RIMA', 'ARISA', 'Rarecho']"
81662953,This World Can't Tear Me Down,2023.0,A ,1 Season,Comedy,"When an old friend returns to the neighborhood, Zerocalcare wants to help him find his place back in the world. But what's the right thing to do?","Zerocalcare,Valerio Mastandrea,Silvio Orlando","['Political TV Shows', 'TV Dramas', 'TV Comedies']","['Offbeat,', 'Bittersweet,', 'Intimate']",[],[],"['Zerocalcare', 'Valerio Mastandrea', 'Silvio Orlando', 'Chiara Gioncardi', 'Paolo Vivio', 'Michele Foschini', 'Graziella Polesinanti', 'Sara Labidi']"
80192577,Champions,2018.0,U/A 13+ ,1 Season,Comedy,"Years after getting his girlfriend pregnant, washed-up jock Vince meets his eccentric son Michael and learns about fatherhood, one show tune at a time.","Anders Holm,Fortune Feimster,Andy Favreau","['Sitcoms', 'TV Comedies', 'US TV Shows']",['Witty'],[],[],"['Anders Holm', 'Fortune Feimster', 'Andy Favreau', 'Josie Totah', 'Mouzam Makkar', 'Yassir Lester', 'Robert Costanzo', 'Ginger Gonzaga', 'Mindy Kaling']"
81271335,Cat Burglar,2022.0,U/A 13+ ,12m,Comedy,"In this edgy, over-the-top, interactive trivia toon, answer correctly to help Rowdy the Cat evade Peanut the Security Pup to steal some prized paintings.","Alan Lee,James Adomian,Trevor Devall","['Comedy Movies', 'US Movies']",['Absurd'],"['English - Audio Description,', 'English [Original]']",['English'],"['Alan Lee', 'James Adomian', 'Trevor Devall']"
70069233,Trailer Park Boys: The Movie,2006.0,A ,1h 34m,Comedy,"In this feature-length adventure, Ricky, Julian and Bubbles -- just out of jail -- plan the lamest scheme yet: to get rich by stealing tons of change.","Robb Wells,John Paul Tremblay,Mike Smith",['Comedy Movies'],"['Raunchy,', 'Goofy']",['English [Original]'],['English'],"['Robb Wells', 'John Paul Tremblay', 'Mike Smith', 'Lucy Decoutere', 'Lydia Lawson-Baird', 'Cory Bowles', 'Michael Jackson', 'Gord Downie', 'Alex Lifeson', 'Gerry Dee', 'Glen Grant', 'Eugene Clark', 'Barrie Dunn', 'John Dunsworth', 'Patrick Roach']"
81414648,I Hate Christmas,2022.0,U/A 16+ ,2 Seasons,Comedy,"After lying to her family about having a boyfriend, a single nurse begins a desperate search to find a partner by Christmas — which is in 24 days.","Pilar Fogliati,Beatrice Arnera,Fiorenza Pieri","['TV Comedies', 'Romantic TV Comedies']",['Romantic'],[],[],"['Pilar Fogliati', 'Beatrice Arnera', 'Fiorenza Pieri', 'Pierpaolo Spollon', 'Glen Blackhall', 'Nicolas Maupas', 'Massimo Rigo', 'Sabrina Paravicini', 'Chiara Bono', 'Alan Cappelli Goetz', 'Alessio Praticò', 'Cecilia Bertozzi', 'Marzia Ubaldi', 'Marcos Piacentini', 'Marco Rossetti', 'Simonetta Solder', 'Astrid Meloni', 'Matteo Martari']"
81258583,Saakini Daakini (Malayalam),2022.0,U/A 13+ ,1h 55m,Action,"Awkward situations abound when two women become cadets at a male-dominated police academy, but the crime they uncover may be their biggest test of all.","Regina Cassandra,Nivetha Thomas","['Crime Movies', 'Comedy Movies', 'Action & Adventure Movies']",[],['Malayalam'],['English'],"['Regina Cassandra', 'Nivetha Thomas']"
81644285,Naai Sekar Returns,2022.0,U/A 13+ ,2h 19m,Comedy,"When a bungling dognapper accidentally steals a powerful don’s pet, he is thrust into a wild caper that sparks a quest for his ""magical"" childhood dog.","Vadivelu,Anandraj,Rao Ramesh",['Comedy Movies'],['Goofy'],"['Kannada,', 'Malayalam,', 'Tamil [Original],', 'Telugu']",['English'],"['Vadivelu', 'Anandraj', 'Rao Ramesh']"
81341216,Paava Kadhaigal,2020.0,A ,1 Season,Drama,"At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire — and those determined to stand in their way.","Kalidas Jayaram,Shanthnu Bhagyaraj,Bhavani Sre","['TV Dramas', 'Dramas', 'Independent Movies', 'Social Issue Dramas', 'Social Issue TV Dramas']","['Understated,', 'Emotional']",[],[],"['Kalidas Jayaram', 'Shanthnu Bhagyaraj', 'Bhavani Sre', 'Kalki Koechlin', 'Anjali', 'Padam Kumar', 'Prakash Raj', 'Sai Pallavi', 'Hari', 'Gautham Vasudev Menon', 'Simran']"
81623282,Virata Parvam (Tamil),2022.0,U/A 16+ ,2h 30m,Drama,"Captivated by the poems of a renegade warrior on a lethal mission, a naive yet defiant young woman follows her heart into the depths of a revolution.","Rana Daggubati,Sai Pallavi","['Dramas', 'Romantic Movies', 'Social Issue Dramas']","['Emotional,', 'Romantic']",['Tamil'],['English'],"['Rana Daggubati', 'Sai Pallavi']"
81711453,Asvins (Kannada),2023.0,A ,1h 49m,Horror,"Exploring an abandoned British mansion once owned by a mysterious archaeologist, a group of vloggers stumbles upon an evil presence lurking in its walls.",,['Horror Movies'],"['Ominous,', 'Psychological,', 'Scary']",['Kannada'],['English'],[]
81441313,The Girl and the Gun,2019.0,A ,1h 18m,Thriller,"Fed up with abuse by those around her, a department store saleswoman finds a weapon in an alleyway and decides to settle scores.","Janine Gutierrez,Felix Roco,JC Santos","['Crime Movies', 'Dramas', 'Thriller Movies']",['Dark'],['Filipino [Original]'],['English'],"['Janine Gutierrez', 'Felix Roco', 'JC Santos', 'Elijah Canlas', 'Sky Teotico', 'Archi Adamos', 'Allan Paule', 'Ruby Ruiz', 'Bie Ruaro', 'Jess Mendoza']"
80141777,Ordinary People,2016.0,A ,1h 47m,Drama,"Barely making a living as pickpockets, a teenage couple in Manila resort to desperate measures when their one-month-old child is kidnapped.","Ronwaldo Martin,Hasmine Killip,Maria Isabel Lopez","['Dramas', 'Independent Movies', 'Social Issue Dramas']",['Gritty'],['Filipino [Original]'],['English'],"['Ronwaldo Martin', 'Hasmine Killip', 'Maria Isabel Lopez', 'Raymond Lee', 'Erlinda Villalobos', 'Sue Prado']"
80105452,Slasher,2016.0,A ,3 Seasons,Horror,Rampaging serial killers leave carnage in their wake as their next victims fight to stay alive in this horror anthology series.,"Katie McGrath,Brandon Jay McLaren,Steve Byers","['TV Mysteries', 'US TV Shows', 'Horror TV Serials']",['Scary'],[],[],"['Katie McGrath', 'Brandon Jay McLaren', 'Steve Byers', 'Patrick Garrow', 'Dean McDermott', 'Christopher Jacot', 'Wendy Crewson', 'Leslie Hope', 'Lovell Adams-Gray', 'Jim Watson', 'Paulino Nunes', 'Ty Olsson', 'Joanne Vannicola', 'Sebastian Pigott', 'Madison Cheeatow', 'Melinda Shankar', 'Kaitlyn Leeb', 'Rebecca Liddiard', 'Paula Brancati', 'Salvatore Antonio', 'Lisa Berry', 'Gabriel Darku', 'Erin Karpluk', 'Mercedes Morris', 'Ilan Muallem', 'Baraka Rahmani', 'Rosie Simon', 'Robert Cormier']"
81249783,Kota Factory,2021.0,U/A 13+ ,2 Seasons,Comedy,"In a city of coaching centers known to train India’s finest collegiate minds, an earnest but unexceptional student and his friends navigate campus life.","Mayur More,Jitendra Kumar,Ranjan Raj","['TV Dramas', 'TV Comedies', 'Social Issue TV Dramas']","['Intimate,', 'Emotional']",[],[],"['Mayur More', 'Jitendra Kumar', 'Ranjan Raj', 'Alam Khan', 'Ahsaas Channa', 'Revathi Pillai', 'Urvi Singh', 'Arun Kumar']"
81641720,Operation Mayfair,2023.0,A ,1h 55m,Thriller,"Three years after a detective quit his job over his failure to catch a shadowy serial killer, a new murder in London compels him to resume his hunt.","Jimmy Shergill,Ankur Bhatia,Vedieka Dutt","['Hindi-Language Movies', 'Crime Movies', 'Thriller Movies']",['Chilling'],['Hindi [Original]'],"['English,', 'Hindi']","['Jimmy Shergill', 'Ankur Bhatia', 'Vedieka Dutt', 'Hritiqa Chheber', 'Sneha Singh', 'Vedant Sarkar', 'Anjali Sharma']"
80992995,Brij Mohan Amar Rahe,2018.0,U/A 16+ ,1h 40m,Drama,Faking his death to escape the realities of his uneventful life worked out well for Brij Mohan -- until he was sentenced to death for his own murder.,"Arjun Mathur,Nidhi Singh,Manav Vij","['Hindi-Language Movies', 'Crime Movies', 'Dramas', 'Comedy Movies']",['Offbeat'],"['Hindi - Audio Description,', 'Hindi [Original]']",['English'],"['Arjun Mathur', 'Nidhi Singh', 'Manav Vij', 'Sheetal Thakur', 'Sunny Hinduja', 'Yogendra Tikku', 'Vijayant Kohli']"
81033429,15 August,2019.0,U/A 16+ ,2h 4m,Comedy,"On India's Independence Day, a zany mishap in a Mumbai chawl disrupts a young love story while compelling the residents to unite in aid of a little boy.","Rahul Pethe,Mrunmayee Deshpande,Adinath Kothare","['Romantic Comedies', 'Dramas', 'Comedy Movies', 'Independent Movies', 'Romantic Movies']","['Understated,', 'Romantic']","['Hindi,', 'Marathi - Audio Description,', 'Marathi [Original]']","['English,', 'Hindi']","['Rahul Pethe', 'Mrunmayee Deshpande', 'Adinath Kothare', 'Vaibhav Mangale', 'Jaywant Wadkar', 'Satish Pulekar', 'Naina Apte', 'Uday Tikekar']"
81281498,Bhai: Vyakti Ki Valli - Poorvardha,2019.0,U/A 13+ ,1h 56m,Drama,This first of a two-part biopic depicts the early years that lay the foundation for beloved Marathi writer and comedian P.L. Deshpande’s iconic career.,"Sagar Deshmukh,Vijay Kenkre,Iravati Harshe","['Dramas', 'Movies Based on Real Life']","['Witty,', 'Emotional']",['Marathi [Original]'],"['English,', 'Hindi']","['Sagar Deshmukh', 'Vijay Kenkre', 'Iravati Harshe', 'Shubhangi Damle', 'Sachin Khedekar', 'Sunil Barve', 'Ashwini Giri', 'Rajan Bhise']"
81281581,PhotoCopy,2016.0,U/A 13+ ,2h 18m,Romance,"Posing as her bubbly identical twin for a quiz contest, a shy student crushes on a fellow participant, who falls for her — thinking she’s her sister.","Parna Pethe,Chetan Chitnis,Anshuman Joshi","['Romantic Comedies', 'Dramas', 'Comedy Movies', 'Romantic Movies']","['Emotional,', 'Romantic']",['Marathi [Original]'],"['English,', 'Hindi']","['Parna Pethe', 'Chetan Chitnis', 'Anshuman Joshi', 'Aashay Kulkarni', 'Vandana Gupte', 'Girish Oak']"
81281578,Kaagar,2019.0,U/A 16+ ,2h 9m,Drama,"When an activist begins aiding a shrewd political advisor — also his girlfriend’s father, personal agendas lead to betrayal as love and duty clash.","Rinku Rajguru,Shubhankar Tawde,Shashank Shende","['Crime Movies', 'Dramas', 'Romantic Movies']","['Bittersweet,', 'Dark,', 'Emotional']",['Marathi [Original]'],"['English,', 'Hindi']","['Rinku Rajguru', 'Shubhankar Tawde', 'Shashank Shende', 'Suhas Palshikar', 'Bharati Patil', 'Milind Pathak', 'Umesh Jagtap', 'Shantanu Gangane', 'Vitthal Kale', 'Mahesh Bhosale']"
81093342,Sur Sapata,2019.0,U/A 16+ ,2h 20m,Drama,A group of small-town students goes for glory by competing in a statewide kabaddi tournament 25 years after their school's championship victory.,"Upendra Limaye,Govind Namdeo,Sanjay Jadhav","['Sports Movies', 'Dramas', 'Comedy Movies']","['Sentimental,', 'Inspiring']",['Marathi [Original]'],"['English,', 'Hindi']","['Upendra Limaye', 'Govind Namdeo', 'Sanjay Jadhav', 'Anand Ingale', 'Bharat Ganeshpure', 'Praveen Tarde', 'Chinmay Patwardhan', 'Jivan Karlakar']"
81281511,Bhai: Vyakti Ki Valli - Uttarardh,2019.0,U/A 13+ ,1h 51m,Drama,"The second installment of P.L. Deshpande’s biopic explores the Marathi humorist’s political journey, philanthropic endeavors and personal life.","Sagar Deshmukh,Iravati Harshe,Vijay Kenkre","['Dramas', 'Movies Based on Real Life']",['Understated'],['Marathi [Original]'],"['English,', 'Hindi']","['Sagar Deshmukh', 'Iravati Harshe', 'Vijay Kenkre', 'Shubhangi Damle', 'Ashwini Giri', 'Nina Kulkarni', 'Dalip Tahil', 'Girish Kulkarni']"
81330079,Black,2015.0,A ,2h 17m,Action,"A small-town man takes on a dangerous gangster to avenge his father, a police officer who ended his own life after being framed in a deadly crime.","Soham Chakraborty,Bidya Sinha Mim,Ashish Vidyarthi","['Crime Movies', 'Action & Adventure Movies']",[],['Bangla [Original]'],"['English,', 'Hindi']","['Soham Chakraborty', 'Bidya Sinha Mim', 'Ashish Vidyarthi', 'Rajatabha Dutta', 'Rudranil Ghosh', 'Kharaj Mukherjee']"
20764666,English Babu Desi Mem,1996.0,U/A 16+ ,2h 43m,Comedy,"After his brother dies, wealthy Vikram reluctantly returns to India and forms a surprise bond with his orphaned nephew and the showgirl raising him.","Shah Rukh Khan,Sonali Bendre,Saeed Jaffrey","['Hindi-Language Movies', 'Bollywood Movies', 'Dramas', 'Comedy Movies']",['Emotional'],['Hindi [Original]'],['English'],"['Shah Rukh Khan', 'Sonali Bendre', 'Saeed Jaffrey', 'Kiran Kumar', 'Baba Brahmbhatt', 'Ishita Haria', 'Arhhan Singh']"
81498294,Merlí. Sapere Aude,2022.0,A ,2 Seasons,Drama,"When Pol enrolls in university in pursuit of a philosophy degree, he's challenged and enticed by new friends and an intimidating professor.","Carlos Cuevas,María Pujalte,David Solans","['TV Dramas', 'Teen TV Shows']","['Bittersweet,', 'Heartfelt,', 'Emotional']",[],[],"['Carlos Cuevas', 'María Pujalte', 'David Solans', 'Pablo Capuz', 'Boris Ruiz', 'Azul Fernández', 'Claudia Vega', 'Pere Vallribera']"
81720538,ManSuang,2023.0,U/A 13+ ,2h 7m,Drama,"In a fight for their lives, two dancers infiltrate a high-profile social club and seek the help of a newfound ally to unmask traitors to Siam.","Nattawin Wattanagitiphat,Phakphum Romsaithong,Asavapatr Ponpiboon","['Crime Movies', 'Dramas', 'Thriller Movies', 'Mystery Movies', 'Period Pieces']",['Suspenseful'],['Thai [Original]'],"['English,', 'Thai']","['Nattawin Wattanagitiphat', 'Phakphum Romsaithong', 'Asavapatr Ponpiboon', 'Thanayut Thakoonauttaya', 'Pradit Prasartthong', 'Gandhi Wasuvitchayagit', 'Saifah Tanthana', 'Chartchai Ketnust', 'Sonny Chatwiriyachai', 'Weerabhat Boonma', 'Suthida Jantrabutr', 'Sumontha Suanpholrat', 'Duangjai Hiransri', 'Ornanong Panyawong', 'Kusuma Teppharak', 'Chertsak Pratumseesakhon', 'Peangdao Jariyapun', 'Nonthakorn Chalermnai']"
81246530,Barbie: It Takes Two,2022.0,U ,2 Seasons,Kids,"From the beach to the big city, follow fab friends Malibu and Brooklyn as they have fun, share the spotlight and pursue their musical dreams in NYC!","America Young,Tatiana Varria,Nicolas Roye","[""Kids' TV"", 'TV Cartoons']",['Feel-Good'],[],[],"['America Young', 'Tatiana Varria', 'Nicolas Roye', 'Gabe Kunda', 'Mela Lee', 'Cassidy Naber', 'Cassandra Lee Morris', 'Kirsten Day', 'Emma Galvin', 'Greg Chun']"
81346329,The Invisible Thread,2022.0,A ,1h 30m,Drama,A teenage son of two fathers makes a documentary about his parents but is surprised when a real-life plot twist occurs in his family.,"Filippo Timi,Francesco Scianna,Francesco Gheghi","['LGBTQ Movies', 'Dramas']","['Bittersweet,', 'Heartfelt,', 'Emotional']","['English,', 'Italian - Audio Description,', 'Italian [Original]']","['English,', 'English,', 'Italian']","['Filippo Timi', 'Francesco Scianna', 'Francesco Gheghi', 'Matteo Oscar Giuggioli', 'Giulia Maenza', 'Jodhi May', 'Valentina Cervi', 'Emanuele Maria Di Stefano', 'Alessia Giuliani', 'Mauro Conte', 'Gerald Tyler']"
70273256,Saheb Biwi Aur Gangster Returns,2013.0,A ,2h 19m,Thriller,Knotty love triangles and nefarious schemes arise when a nobleman’s plans to remarry fall into the cunning hands of his first wife and a vengeful rival.,"Irrfan Khan,Jimmy Shergill,Soha Ali Khan","['Hindi-Language Movies', 'Bollywood Movies', 'Crime Movies', 'Dramas', 'Thriller Movies', 'Romantic Movies']","['Dark,', 'Emotional,', 'Romantic']",['Hindi [Original]'],"['English,', 'Hindi']","['Irrfan Khan', 'Jimmy Shergill', 'Soha Ali Khan', 'Mahie Gill', 'Raj Babbar', 'Deep Raj Rana', 'Rajiv Gupta', 'Sitaram Panchal', 'Rajesh Khera', 'Mugdha Godse']"
81140577,Dave Chappelle: Sticks & Stones,2019.0,A ,1h 5m,Comedy,"Dave Chappelle takes on gun culture, the opioid crisis and the tidal wave of celebrity scandals in a defiant stand-up special filmed in Atlanta.",Dave Chappelle,['Stand-Up Comedy'],"['Provocative,', 'Raunchy']",['English [Original]'],['English'],['Dave Chappelle']
81078615,Katt Williams: World War III,2022.0,A ,59m,Comedy,"Katt Williams riffs on truth, lies, chicken wing shortages and the war on drugs in this electrifying stand-up special filmed in Las Vegas.",Katt Williams,['Stand-Up Comedy'],['Raunchy'],"['English - Audio Description,', 'English [Original]']",['English'],['Katt Williams']
81397260,Chris Rock Total Blackout: The Tamborine Extended Cut,2021.0,A ,1h 37m,Comedy,"In this extended cut of his 2018 special, Chris Rock takes the stage for a special filled with searing observations on fatherhood, infidelity and politics.",Chris Rock,['Stand-Up Comedy'],['Witty'],"['English - Audio Description,', 'English [Original]']",['English'],['Chris Rock']
80167498,Chris Rock: Tamborine,2018.0,A ,1h 4m,Comedy,"Chris Rock takes the stage in Brooklyn for a comedy special filled with searing observations on fatherhood, infidelity and American politics.",Chris Rock,['Stand-Up Comedy'],['Witty'],['English [Original]'],['English'],['Chris Rock']
80044731,Chris Tucker Live,2015.0,U/A 13+ ,1h 32m,Comedy,"Filmed in his hometown of Atlanta, Chris Tucker showcases his stand-up comedic chops as he shares his experiences from childhood to the big time.",Chris Tucker,['Stand-Up Comedy'],['Raunchy'],['English [Original]'],['English'],['Chris Tucker']
81251389,Theo Von: Regular People,2021.0,A ,1h 1m,Comedy,"Comedian and podcaster Theo Von holds court with some wild tales about ""regular people"" from his small-town life in this stand-up special.",Theo Von,['Stand-Up Comedy'],"['Absurd,', 'Goofy']","['English - Audio Description,', 'English [Original]']",['English'],['Theo Von']
81073637,Pete Davidson: Alive From New York,2020.0,A ,49m,Comedy,"Comedian and ""SNL"" star Pete Davidson drops a candid and intimate stand-up special shot live in New York City.",Pete Davidson,['Stand-Up Comedy'],"['Raunchy,', 'Offbeat']","['English - Audio Description,', 'English [Original]']",['English'],['Pete Davidson']
81134934,Kenny Sebastian: The Most Interesting Person in the Room,2020.0,U/A 13+ ,1h 7m,Comedy,"Fusing his musical and stand-up chops, Kenny Sebastian gets analytical about frumpy footwear, flightless birds and his fear of not being funny enough.",Kenny Sebastian,['Stand-Up Comedy'],['Quirky'],"['English - Audio Description,', 'English [Original]']",['English'],['Kenny Sebastian']
80134781,Hasan Minhaj: Homecoming King,2017.0,U/A 16+ ,1h 12m,Comedy,"Comic Hasan Minhaj of ""The Daily Show"" shares personal stories about racism, immigrant parents, prom night horrors and more in this stand-up special.",Hasan Minhaj,['Stand-Up Comedy'],['Witty'],['English [Original]'],['English'],['Hasan Minhaj']
80230402,Dave Chappelle: Equanimity & The Bird Revelation,2017.0,A ,1 Season,Comedy,"Comedy titan Dave Chappelle caps a wild year with two stand-up specials packed with scorching new material, self-reflection and tough love.",Dave Chappelle,"['TV Comedies', 'Stand-Up Comedy', 'US TV Shows']","['Raunchy,', 'Witty']",[],[],['Dave Chappelle']
81218432,Snoop Dogg's F*cn Around Comedy Special,2022.0,A ,1h 7m,Comedy,Snoop Dogg hosts a night of music and stand-up as he welcomes his friends — including legendary comedians Katt Williams and Mike Epps — to the stage.,"Snoop Dogg,DJ Pooh,Katt Williams",['Stand-Up Comedy'],"['Raunchy,', 'Goofy']","['English - Audio Description,', 'English [Original]']",['English'],"['Snoop Dogg', 'DJ Pooh', 'Katt Williams', 'DeRay Davis', 'Melanie Comarcho', 'Guy Torry', 'Donnell Rawlings', 'Mike Epps']"
